question,answer
"Trong tổng số 2.300 người trên hàng không mẫu hạm Charles de Gaulle, số lượng thủy thủ dương tính với corona là bao nhiêu phần trăm?","46,96%"
Có bao nhiêu phần trăm dân số tỉnh Vidin là 65 tuổi trở lên tính đến 2016?,"28,9%"
"Theo thông tin trong văn bản tham khảo, tỉ lệ phần trăm của đôi vợ chồng sống với nhau so với tỉ lệ phần trăm hộ không lập gia đình, cái nào cao hơn?","Tỉ lệ phần trăm của đôi vợ chồng sống với nhau là 55,30%, trong khi tỉ lệ phần trăm hộ không lập gia đình là 31,80%. Do đó, tỉ lệ phần trăm của đôi vợ chồng sống với nhau cao hơn."
Dân số người Hoa ở Nam kỳ năm 1921 hay năm 1911 đông hơn,Dân số người Hoa ở Nam kỳ năm 1921 đông hơn năm 1911
Có bao nhiêu người đã qua đời theo thông tin tham khảo trên,6 người
Có bao nhiêu Tập đoàn quân tham gia vào chiến dịch này của Liên Xô?,6 Tập đoàn quân
"Theo thông tin trong văn bản tham khảo, tổng số ca nhiễm Covid-19 tại Mỹ nhiều hơn Brazil là bao nhiêu ca",1.333.331 ca
Liệu tỷ lệ hộ không gia đình có cao hơn tỷ lệ các hộ có chủ hộ là nữ không có chồng sống cùng?,"Có, tỷ lệ hộ không gia đình (33,40%) cao hơn tỷ lệ các hộ có chủ hộ là nữ không có chồng sống cùng (8,10%)."
Có bao nhiêu nam giới so với mỗi 100 nữ giới ở độ tuổi 18 và lớn hơn?,"92,50 nam giới"
Tuduetso Sabure có số trận thua nhiều hơn vào năm nào giữa 2004 và 2010?,Năm 2004
Tháng 11 số lượng ca mắc COVID-19  trong thành phố nào lớn hơn: Los Angeles hay New York?,Los Angeles
Số bàn thắng mà Clive Allen ghi được trong mùa giải 1986–87 nhiều hơn số bàn thắng mà Frankie Bunn ghi được trong trận đấu ngày 25 tháng 10 năm 1989 là bao nhiêu?,6
Có bao nhiêu đại tá An ninh Nhà nước được bổ nhiệm làm Thư ký trọng yếu Hội nghị Đặc biệt?,2
"Năm 2015, tổng diện tích và dân số của thị xã Giá Rai là bao nhiêu?","35.466,81 ha và 140.000 nhân khẩu"
Tính ra tổng diện tích đất nông nghiệp và phi nông nghiệp của huyện Vĩnh Tường.,"Tổng diện tích đất nông nghiệp và phi nông nghiệp của huyện Vĩnh Tường là 14.188,58 ha"
"Từ tháng 5 năm 1972 đến tháng 1 năm 1973, có bao nhiêu mục tiêu khác nhau trên lãnh thổ miền Bắc Việt Nam đã bị oanh tạc?",Hơn 1.200 mục tiêu
Tổng vốn ODA đã giải ngân và vốn đối ứng giải ngân đến thời điểm hiện tại là bao nhiêu?,Tổng vốn ODA đã giải ngân và vốn đối ứng giải ngân đến thời điểm hiện tại là 15.434 tỉ đồng.
Tổng cộng có bao nhiêu lần thu thập mẫu được nhắc đến trong đoạn văn?,3 lần
Tỷ lệ phòng học kiên cố nhiều hơn bao nhiêu phần trăm so với tỷ lệ phòng học bán kiên cố? ,"Tỷ lệ phòng học kiên cố nhiều hơn 44,5% so với tỷ lệ phòng học bán kiên cố."
Tính chênh lệch giữa số trận ghi trên 30 điểm của Booker và Kevin Durant trước khi họ tròn 21 tuổi là bao nhiêu?,7
Tỷ lệ người da đen trong quận nhỏ hơn tỷ lệ người da trắng bao nhiêu phần trăm?,"85,4%"
"Số lượng ca mới nhiễm COVID-19 ở Mỹ so với số ca mới nhiễm ở Anh, quốc gia nào tăng thêm nhiều hơn trong 24 giờ qua?",Mỹ tăng thêm nhiều hơn
Có bao nhiêu dữ liệu phần trăm cơ cấu chủng tộc  được ghi nhận trong quận này theo điều tra dân số?,Có 7 dữ liệu phần trăm cơ cấu chủng tộc được ghi nhận trong quận này theo điều tra dân số.
"Khi tái tổ chức, Sư đoàn 12 đã được tăng thêm bao nhiêu trung đoàn?",1 trung đoàn
Loại sinh vật nào có số lượng loài được ghi nhận lớn nhất trong báo cáo đa dạng sinh học 2011?,Sinh vật biển
"Trong một năm, có bao nhiêu ngày gió Mistral thổi qua Marseille, theo thông tin từ đoạn văn?",93 ngày
nhân khẩu xã Vĩnh Bình có ít hơn 7.000 nhân khẩu hay không?,Không
Công suất của nhà máy Phú Mỹ 2.1 so với công suất cần thêm để đạt mức tăng 2% lượng cung cấp điện cho Việt Nam (giả sử số này là 50 MW) lớn hơn hay nhỏ hơn?,Lớn hơn
Có bao nhiêu phần trăm những hộ có một chủ hộ là nữ không có chồng sống cùng?,"13,40%"
"Biệt hiệu ""Cuồng Điệt Tất Thành, C.Đ. Tất Thành"" được sử dụng nhiều lần hơn so với ""Din"" phải không?",Không
Số hộ gia đình nhiều hơn số gia đình sống trong quận hạt bao nhiêu vào năm 2000?,ERROR
Chủng nào cho thấy 29 và 30 nucleotide khác biệt trong các loài quen thuộc?,Chủng 484 t
"So sánh số giống nội giữa lợn và bò, loài nào có nhiều giống nội hơn?",Lợn có nhiều giống nội hơn bò.
Dân số Hà Nội tính đến năm 2019 là bao nhiêu người?,8.053.663 người
Có bao nhiêu phần trăm dân số được xác định là có nguồn gốc từ hai hoặc nhiều chủng tộc?,"2,55%"
Số hộ không lập gia đình chiếm tỷ lệ lớn hơn số hộ gia đình đã được tạo ra từ các cá nhân bao nhiêu phần trăm?,"4,8%"
Có bao nhiêu chủng tộc được liệt kê sống trong quận này?,7 chủng tộc
"so sánh số lượng trường của cấp mần non và cấp THCS, cấp nào ít hơn?","Cấp mầm non có 14 trường, cấp THCS có 12 trường. Vậy cấp THCS ít hơn cấp mầm non là 2 trường."
Sau khi ghi nhận thêm 274 ca tử vong thì số ca tử vong mới ở Đức là bao nhiêu? ,4.326
"Tính đến 8 tháng 11, số ca covid-19 tại Miami là bao nhiêu?",ERROR
"Nếu so sánh mệnh giá tiền giấy 500 afghani và 1.000 afghani, mệnh giá nào lớn gấp đôi mệnh giá kia?",Mệnh giá tiền giấy 1.000 afghani lớn gấp đôi mệnh giá tiền giấy 500 afghani.
Có bao nhiêu gia đình bị chết cả nhà trong vụ bom ở An Dương?,5 gia đình
"Tính theo báo cáo, bao nhiêu hộ gia đình có trong quận?",10.365 hộ
Có bao nhiêu Hoàng tử và Bá tước được đề cập năm sinh năm mất trong khoảng thời gian từ 1844 đến 1908?,Có 6 Hoàng tử và Bá tước được đề cập năm sinh năm mất trong khoảng thời gian từ 1844 đến 1908.
"Tổng diện tích đất của ba xã mới được thành lập (Tân Thành A, Tân Thành B, và thị trấn Sa Rài) là bao nhiêu?","Tổng diện tích đất của ba xã mới được thành lập (Tân Thành A, Tân Thành B, và thị trấn Sa Rài) là 5.967 ha."
"Trong văn bản tham khảo trên, tổng doanh thu từ buổi chiếu đêm ngày thứ Năm của hai bộ phim (Những kẻ nổi loạn, Dị biệt) là bao nhiêu?","Tổng doanh thu từ buổi chiếu đêm ngày thứ Năm của hai bộ phim (Những kẻ nổi loạn, Dị biệt) là 9 triệu USD."
cỡ hộ trung bình và cỡ gia đình trung bình chênh lệch nhau bao nhiêu?,0.48
"Trong khoảng thời gian từ năm 1971 đến 1981, Nepal đã giới thiệu bao nhiêu mệnh giá tiền giấy mới?",2
"Nếu mục tiêu tăng trưởng giá trị tăng thêm năm 2013 được đạt, thị xã sẽ tăng bao nhiêu tỷ đồng so với năm 2012?","149,14 tỷ đồng"
Lượng đồng sử dụng thấp hơn bao nhiêu phần trăm so với lượng vàng trong các Thập tự bậc I và II ,39%
"Vào năm 1990, quận nào có dân số thấp nhất trong các quận của tỉnh Manche?",Quận Coutances
"Tính tổng diện tích tự nhiên của cả 3 buôn: Krông, Krang và Kmăl?","Tổng diện tích tự nhiên của cả 3 buôn: Krông, Krang và Kmăl là: 400,3 + 2.270,04 + 1.175 = 3.845,34 ha"
Tỷ lệ nam giới trên 100 nữ giới 18 tuổi trở lên là bao nhiêu?,"94,60 nam giới."
Tỉ lệ hộ có đôi vợ chồng sống với nhau cao hơn tỉ lệ hộ không lập gia đình bao nhiêu phần trăm?,25%
"Theo điều tra dân số năm 2000, số lượng người da trắng không Hispanic lớn hơn số lượng người Mỹ bản xứ bao nhiêu phần trăm","46,21% - 0,30% = 45,91%"
Số lượng nhà bị nhập nước ở tỉnh Bình Định hay Phú Yên nhiều hơn? ,Tỉnh Bình Định có số lượng nhà bị ngập nước nhiều hơn tỉnh Phú Yên.
Giá thuê mỗi tháng của A320neo cao hơn giá thuê của A320ceo bao nhiêu USD?,Giá thuê mỗi tháng của A320neo cao hơn giá thuê của A320ceo là 30.000-50.000 USD.
Tổng cỡ hộ trung bình và cỡ gia đình trung bình là bao nhiêu?,5.99
Chênh lệch giữa tỷ lệ nam giới so với nữ giới và tỷ lệ nam giới 18 tuổi trở lên so với nữ giới 18 tuổi trở lên là bao nhiêu? ,"3,2"
"Trong năm 2010, có bao nhiêu sân bay được xếp trước sân bay FLL trong danh sách sân bay bận rộn nhất Hoa Kỳ về lưu lượng hành khách?",21 sân bay
"Theo điều tra dân số năm 2000, thì trong cơ cấu chủng tộc của dân cư sinh sống trong quận, thì tổng phần trăm người da trắng và người châu Á là bao nhiêu?","98,66% + 0,32% = 98,98%"
"Theo điều tra dân số năm 2000, mật độ dân số quận là bao nhiêu người trên một dặm vuông?",12 người
Số kí tự tượng trưng cho cường độ từ 1.000 đến 9.999 là bao nhiêu?,9
Cỡ hộ trung bình nhỏ hơn hay lớn hơn cỡ gia đình trung bình?,Cỡ hộ trung bình nhỏ hơn cỡ gia đình trung bình.
Quận nào trong tỉnh Puy-de-Dôme có tăng trưởng dân số cao nhất từ năm 1990 đến năm 1999?,Quận Ambert
Có bao nhiêu lần tỷ lệ người nghèo thấp hơn 20% được nêu trong đoạn văn?,Có 1 lần tỷ lệ người nghèo thấp hơn 20% được nêu trong đoạn văn.
Có bao nhiêu ngôn ngữ khác nhau được nói rằng là ngôn ngữ đầu tiên của người dân?,4
"Nếu một công nhân được trả lương dựa trên mức lương tối thiểu chung vào năm 2004, và năm 2005 lương của họ được điều chỉnh theo Nghị định mới, thì lương hàng tháng của họ tăng thêm bao nhiêu?",60.000 đồng/tháng
Cỡ hộ trung bình có thấp hơn hay cao hơn so với cỡ gia đình trung bình?,Cỡ hộ trung bình thấp hơn so với cỡ gia đình trung bình.
Lính Mỹ từ điểm cao 882 tiến công chốt của đại đội 9 ở điểm cao mấy?,843
Cỡ hộ trung bình lớn hơn hay nhỏ hơn cỡ gia đình trung bình?,Cỡ hộ trung bình nhỏ hơn cỡ gia đình trung bình.
"Chaves đã sống ít hay nhiều hơn 90 năm? 

",Nhiều hơn 90 năm
Có bao nhiêu hành tinh có bán kính nhỏ hơn 2 lần bán kính của Trái Đất?,2 hành tinh
Số lượng sư đoàn cận vệ của quân đoàn kỵ binh cận vệ 4 và sư đoàn kỵ binh cận vệ của quân đoàn ky binh cận vệ 7 chênh lệch là bao nhiêu?,"Số lượng sư đoàn cận vệ của quân đoàn kỵ binh cận vệ 4 là 2 sư đoàn, số lượng sư đoàn cận vệ của quân đoàn kỵ binh cận vệ 7 là 3 sư đoàn. Vậy chênh lệch là 1 sư đoàn."
"Trong các nhóm tuổi, nhóm nào có tỷ lệ thấp nhất?",Từ 18 đến 24
diện tích tự nhiên huyện Thạnh Trị ít hay nhiều hơn hơn xã Châu Hưng?,nhiều hơn
Quân đoàn kỵ binh cận vệ 4 có số trung đoàn súng cối cận vệ nhiều hơn hay ít hơn Quân đoàn kỵ binh cận vệ 7?,Quân đoàn kỵ binh cận vệ 4 có số trung đoàn súng cối cận vệ nhiều hơn Quân đoàn kỵ binh cận vệ 7.
Số ca tử vong giảm bao nhiêu từ năm 2006 đến năm 2007?,82.7
"Lần đầu tiên và lần cuối cùng Ayew tham dự Cúp bóng đá châu Phi, khoảng thời gian giữa hai giải là bao lâu?",Lần đầu tiên Ayew tham dự Cúp bóng đá châu Phi là năm 2008 và lần cuối cùng là năm 2019. Khoảng thời gian giữa hai giải là 11 năm.
Tỉ lệ người gốc Đức trong quận hạt cao hơn người gốc Anh bao nhiêu phần trăm?,30%
Tổng diện tích tự nhiên của xã Ia Khai và xã Ia Nhin là bao nhiêu?,"Tổng diện tích tự nhiên của xã Ia Khai và xã Ia Nhin là 19.723,5 ha."
"Booker đạt được cột mốc 3.000 điểm trước tuổi 21, anh xếp vị trí thứ mấy trong lịch sử NBA?",Thứ tư
Trữ lượng dầu đã được chứng minh vào năm 2009 nhiều hơn hay ít hơn trữ lượng dầu đã được chứng minh vào năm 2015?,Ít hơn
Độ nghiêng của quỹ đạo có lớn hơn độ nghiêng vectơ vận tốc không?,Có
Nhóm tuổi nào có tỷ lệ thấp nhất trong cơ cấu dân số của thành phố?,Từ 18 đến 24 tuổi
tỷ lệ số hộ có con cái dưới tuổi 18 sống chung với họ là cao hay thấp hơn so với tỷ lệ những cặp kết hôn sinh sống với nhau?,Thấp hơn
"Ai có số hiệu cao hơn, tập đoàn quân dự bị số 24 hay tập đoàn quân dự bị số 46?",Tập đoàn quân dự bị số 46 có số hiệu cao hơn tập đoàn quân dự bị số 24.
Phần trăm số lượng người từ các chủng tộc khác so với người từ hai hoặc nhiều chủng tộc chênh lệch bao nhiêu phần trăm?,"0,16% - 0,85% = -0,69%"
"Mỗi ngày, lực lượng không quân Mỹ tiến hành bao nhiêu trận oanh tạc trung bình?",166 trận
Có bao nhiêu ước tính về số lượng bò Úc nhập khẩu vào Việt Nam được đề cập trong đoạn văn?,Có 4 ước tính về số lượng bò Úc nhập khẩu vào Việt Nam được đề cập trong đoạn văn.
Pháo phòng không Kiểu 96 có số lượng lớn hơn hay pháo phòng không Kiểu 93 vào tháng 6 năm 1944?,Pháo phòng không Kiểu 96 có số lượng lớn hơn pháo phòng không Kiểu 93 vào tháng 6 năm 1944.
"Năm 2007, Trung Phi nhập khẩu hàng hóa từ bao nhiêu quốc gia được đề cập trong văn bản?",4 quốc gia
"Tính từ đầu năm 2015 đến tháng 12 năm 2018, Sony đã báo cáo bán được bao nhiêu máy PlayStation 4?","Tính từ đầu năm 2015 đến tháng 12 năm 2018, Sony đã báo cáo bán được 91 triệu máy PlayStation 4."
Tính tỉ lệ phần trăm của nhóm độ tuổi dưới 18 so với tổng số dân.,"22,40%"
"Nếu cộng số ca nhiễm mới và tử vong mới của cả Anh và Italy lại với nhau, tổng số ca là bao nhiêu?",992 + 262 + 3446 + 428 = 5128
Có bao nhiêu sư đoàn được nhắc đến?,4 sư đoàn
Tỷ lệ thất nghiệp có cao hơn tỷ lệ người nước ngoài ở Mannheim vào năm 2005 không?,Không
Có bao nhiêu phần trăm dân số là người Hispanic hay Latino?,"0,48% dân số là người Hispanic hay Latino thuộc một chủng tộc nào."
Phiên bản nào của iPad Pro 2020 có giá khởi điểm cao nhất?,"Phiên bản 12,9 inch"
